,name,category,section,description,dimensions,image,page
0,ALA11,Alacena,Descatalogado,,0x0x0 (cm),admin/img_prod/ALA11/LOGOTIPO VAZQUEZ- 720x540.png,26
1,CSE11,Carro de servicio,Cocina  Comedor  Salón,Carro de servicio niquelado y cristal con asa y ruedas grandes,75x54x75 (cm),admin/img_prod/CSE11/CSE11-1-720x540.png,26
2,CARR11,Carretilla,Mercado  Tienda,Carro de supermercado varilla hierro,95x60x105 (cm),admin/img_prod/CARR11/CARR11-720x540.png,26
3,CH11,Chaiselongue,Descatalogado,Descatalogado.,1x1x1 (cm),admin/img_prod/CH11/LOGOTIPO VAZQUEZ- 720x540.png,26
4,CO11,Cocinas,Electrodomestico,Horno eléctrico de empotrar con mandos,60x45x60 (cm),admin/img_prod/CO11/CO11-720x540.png,26
5,COM11,Comoda,Dormitorio,Cómoda 4 cajones con marquetería,107x54x107 (cm),admin/img_prod/COM11/COM11-1-720x540.png,26
6,CON11,Consola,Frances  Recibidor,Consola Luis XV caoba y oro tallada,190x55x97 (cm),admin/img_prod/CON11/CON11-1-720x540.png,26
7,CU11,Cuadro,Retratos,Cuadro sin marco fotografía (Rubens),270x5x250 (cm),admin/img_prod/CU11/CU11-720x540.png,26
8,ANU11,Carteles y anuncios,Bar y cafetería,"Cartel antiguo chapa cerveza ""La Zaragozana""",15x1x15 (cm),admin/img_prod/ANU11/ANU11-720x540.png,26
9,ESP11,Espejo,Bar y cafetería,Espejo marco madera pintura mujer,97x15x157 (cm),admin/img_prod/ESP11/ESP11-720x540.png,26
10,ES11,Estanteria,Rústico,Estantería rústica tabla y listones,80x25x160 (cm),admin/img_prod/ES11/ES11-1-720x540.png,26
11,EST11,Estufa,Calefaccion,Estufa de petroleo negra,36x32x46 (cm),admin/img_prod/EST11/EST11-720x540.png,26
12,ESTAT11,Estatua,Griego,Estatua de fibra Adonis griego,60x60x173 (cm),admin/img_prod/ESTAT11/ESTAT11-1-720x540.png,26
13,GN11,Galan de noche,Dormitorio,Galán de noche metacrilato con ruedas,45x45x110 (cm),admin/img_prod/GN11/GN11-1-720x540.png,26
14,AGU11,Aguamaniles,Dormitorio,Jarra de aguamanil loza blanca lisa grande,1x1x1 (cm),admin/img_prod/AGU11/AGU11-720x450.png,26
15,F11,Fichero,Americano  Despacho,Fichero madera claro persiana doble,92x40x125 (cm),admin/img_prod/F11/F11-1-720x540.png,26
16,MUS11,Instrumentos musicales,Musica,Equipo de amplificadores con mesa de sonido,1x1x1 (cm),admin/img_prod/MUS11/MUS11-720x540.png,26
17,ADO11,Adornos,Salón,Adorno mesa plateado forma pera,1x1x1 (cm),admin/img_prod/ADO11/ADO11-720x540.png,26
18,DPT11,Deporte,Gimnasio,Banco de gimnasia de abdominales,110x60x50 (cm),admin/img_prod/DPT11/GIM12-1-720x540.png,26
19,LAM11,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa columna cristal,0x0x0 (cm),admin/img_prod/LAM11/LAM11-720X540.png,26
20,FUM11,Artículos de fumador,Cenicero,Cenicero grande alpaca,1x1x1 (cm),admin/img_prod/FUM11/FUM11-720x540.png,26
21,ASP11,Aspiradoras,Electrodomestico,Aspiradora de casa amarilla con ruedas,1x1x1 (cm),admin/img_prod/ASP11/ASP11-720x540.png,26
22,AZP11,Azulejos y platos de pared,Decoración  Talavera,Platos de Talavera de pared diferentes,1x1x1 (cm),admin/img_prod/AZP11/AZP11-720x540.png,26
23,BAD11,Bandejas,Bar y cafetería,Bandejas antiguas de camarero,1x1x1 (cm),admin/img_prod/BAD11/BAD11-720x540.png,26
24,BYC11,Atrezzo de bar y cafetería,Bar y cafetería,Botellas de cristal transparente de agua antiguas,1x1x1 (cm),admin/img_prod/BYC11/BYC11(BAR11-720x540).png,26
25,COL11,Atrezzo colegio,Colegio,Cartera de colegio de tela y skay marrón,1x1x1 (cm),admin/img_prod/COL11/COL11-720x540.png,26
26,DES11,Atrezzo despacho,Despacho  Escribanías y tinteros,Escribanía mármol 2 tinteros con papelera,1x1x1 (cm),admin/img_prod/DES11/DES11-720x540.png,26
27,BRA11,Brasero,Descatalogado,DESCATALOGADO,0x0x0 (cm),admin/img_prod/BRA11/LOGOTIPO VAZQUEZ- 720x540.png,26
28,CST11,Moda y costura,Costurero,Costurero de madera plegable de mano,1x1x1 (cm),admin/img_prod/CST11/CST11-720x540.png,26
29,CEM11,Cementerio,Cruces,Cruz de cementerio figurada piedra,61x12x110 (cm),admin/img_prod/CEM11/CEM11-1-720x540.png,26
30,CHI11,Chimenea,,Pantalla de chimenea biombo madera decorada.,1x1x1 (cm),admin/img_prod/CHI11/CHI11-720x540.png,26
31,CRI11,Cristalería,,Copas de cristal forma de champan,1x1x1 (cm),admin/img_prod/CRI11/CRI11-720x540.png,26
32,MC11,Macetero,Salón  Comedor,Macetero madera tallada columna estriada,23x23x82 (cm),admin/img_prod/MC11/MC11-1-720x540.png,26
33,ME11,Mesilla,Dormitorio  Frances,Mesilla francesa nogal con cajón tallado,62x37x69 (cm),admin/img_prod/ME11/ME11-1-720x540.png,26
34,VET11,Ventilador,,Ventilador de mesa aspas verdes,1x1x1 (cm),admin/img_prod/VET11/VET11-720x540.png,26
35,REL11,Reloj,Salón,Reloj de pared de madera copete forma cristal al aire,1x1x1 (cm),admin/img_prod/REL11/REL11-720x540.png,26
36,TEL11,Telefonía,,Teléfono público americano,0x0x0 (cm),admin/img_prod/TEL11/TLF11-720x540.png,26
37,MYN11,Maletas y neceseres de viaje,Viaje,Maleta antigua cuero clara con funda lona y correas,80x50x25 (cm),admin/img_prod/MYN11/MYN11-720x540.png,26
38,MYC11,Maletines y carteras,,Carteras de cuero de fuelle,0x0x0 (cm),admin/img_prod/MYC11/MYC11-720x540.png,26
39,LYR11,Libros y revistas,,Libros de lectura infantiles y juveniles,0x0x0 (cm),admin/img_prod/LYR11/LYR11-720x540.png,26
40,TOC11,Objetos de tocador,Tocador,Juego de tocador plateado liso (espejo y peine),0x0x0 (cm),admin/img_prod/TOC11/TOC11-720x540.png,26
41,VAJ11,Vajilla,Cocina,Platos loza borde rayas,0x0x0 (cm),admin/img_prod/VAJ11/VAJ11-720x540.png,26
42,JUG11,Juguetes,Juguete,Naves espaciales de juguete con sus cajas,0x0x0 (cm),admin/img_prod/JUG11/JUG11-720x540.png,26
43,JAR11,Jarrones y jarras,Adorno  Decoración  Salón,Jarra metal con tapa,0x0x0 (cm),admin/img_prod/JAR11/JAR11-720x540.png,26
44,TYV11,Televisores y vídeos,Televisor,"Televisión LCD plano gris Ansonic 32""",0x0x0 (cm),admin/img_prod/TYV11/TYV11 720x540.png,26
45,MYS11,Tocadiscos y altavoces,Altavoces  Electrónica  Musica  Sonido,Altavoces pequeños caja madera clara,0x0x0 (cm),admin/img_prod/MYS11/MYS11-720x540.png,26
46,CDM11,Centro de mesa,Adorno,Centro de mesa de cristal azul grande,0x0x0 (cm),admin/img_prod/CDM11/CDM11-720x540.png,26
47,TP11,Tapices y estandartes,Castillo  Medieval,Repostero fieltro marrón con escudo central Castillo y León,140x0x215 (cm),admin/img_prod/TP11/TP11-720-540.png,26
