,name,category,section,description,dimensions,image,page
0,BAU12,Baul,Almacenaje  Viaje,Baúl chapa cinchas madera,81x44x50 (cm),admin/img_prod/BAU12/BAU12-1-720x540.png,28
1,BEB12,Bebé,Descatalogado,,0x0x0 (cm),admin/img_prod/BEB12/LOGOTIPO VAZQUEZ- 720x540.png,28
2,ESC12,Escaleras,Almacenaje,Escalera de tubo cuadrado hierro,42x4x207 (cm),admin/img_prod/ESC12/ESC12-720x540.png,28
3,BIO12,Biombo,Dormitorio,Biombo 4 hojas madera nogal,220x5x185 (cm),admin/img_prod/BIO12/BIO12-1-720x540.png,28
4,CAB12,Caballete,Pintor,Caballete de estudio plegable,48x48x150 (cm),admin/img_prod/CAB12/CAB12-720x540.png,28
5,CAR12,Caja registradora,Tienda,Caja registradora con cajón Cimo,33x43x35 (cm),admin/img_prod/CAR12/CAR12-720x540.png,28
6,CAJ12,Caja,Almacenaje  Cajas,Caja de fruta de madera.,1x1x1 (cm),admin/img_prod/CAJ12/CAJ12-720x520.png,28
7,CA12,Cama,Años setenta  Cabecero  Dormitorio,Cabecero tapizado capitoné skay crema.,256x5x80 (cm),admin/img_prod/CA12/CA12-720x540.png,28
8,REC12,Reclinatorio,Iglesia  Religioso,Reclinatorio nogal con cruz tapizado terciopelo rojo,50x50x85 (cm),admin/img_prod/REC12/REC12-1-720x540.png,28
9,CSE12,Carro de servicio,Cocina  Comedor  Salón,Carro de servicio ovalado metal y cristal con asa,60x40x78 (cm),admin/img_prod/CSE12/CSE12-720x540.png,28
10,CO12,Cocinas,Electrodomestico,Placa de cocina eléctrica 4 fuegos con mandos,60x44x10 (cm),admin/img_prod/CO12/CO12-720x540.png,28
11,COM12,Comoda,Dormitorio,Cómoda nogal 6 cajones y columnas,114x56x112 (cm),admin/img_prod/COM12/COM12-1-720x540.png,28
12,CON12,Consola,Frances  Recibidor,Consola nogal Luis XV rayado oro,104x46x83 (cm),admin/img_prod/CON12/CON12-1-720x540.png,28
13,CU12,Cuadro,Desnudo  Retratos,Cuadro marco ancho madera fotografía mujer desnuda,300x10x200 (cm),admin/img_prod/CU12/CU12-720x540.png,28
14,ANU12,Carteles y anuncios,Bar y cafetería,Cartel  antiguo chapa Frigo,15x1x15 (cm),admin/img_prod/ANU12/ANU12-720x540.png,28
15,ESP12,Espejo,Bar y cafetería,Cristal pintado mujer marco madera,85x15x152 (cm),admin/img_prod/ESP12/ESP12-720x540.png,28
16,ES12,Estanteria,Despacho,Estantería suelo negra recta,100x30x100 (cm),admin/img_prod/ES12/ES12-1-720x540.png,28
17,EST12,Estufa,Calefaccion,Estufa de petroleo portátil verde,34x25x40 (cm),admin/img_prod/EST12/EST12-720x540.png,28
18,ESTAT12,Estatua,Colegio  Esqueleto  Medicina,Esqueleto completo de laboratorio con pie,40x40x165 (cm),admin/img_prod/ESTAT12/ESTAT12-720x540.png,28
19,GN12,Galan de noche,Dormitorio,Galán de noche tubo cuadrado blanco,46x25x110 (cm),admin/img_prod/GN12/GN12-720x540.png,28
20,AGU12,Aguamaniles,Dormitorio,Jarra de aguamanil grande madera,1x1x1 (cm),admin/img_prod/AGU12/AGU12-720x450.png,28
21,F12,Fichero,Americano  Despacho,Fichero madera oscuro persiana doble,100x41x138 (cm),admin/img_prod/F12/F12-1-720x540.png,28
22,MUS12,Instrumentos musicales,Musica,Batería de música completa,1x1x1 (cm),admin/img_prod/MUS12/MUS12-720x540.png,28
23,ADO12,Adornos,Salón,Jarra cobre,1x1x1 (cm),admin/img_prod/ADO12/ADO12-720x540.png,28
24,DPT12,Deporte,Gimnasio,Banco de remo antiguo de gimnasia,100x60x60 (cm),admin/img_prod/DPT12/DPT12-1-720x540.png,28
25,LAM12,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa columna cristal tallada,0x0x0 (cm),admin/img_prod/LAM12/LAM12-720X540.png,28
26,FUM12,Artículos de fumador,Cenicero,Cenicero grande loza blanca y azul,1x1x1 (cm),admin/img_prod/FUM12/FUM12-720x540.png,28
27,ASP12,Aspiradoras,Electrodomestico,Aspiradora negra cilíndrica industrial,1x1x1 (cm),admin/img_prod/ASP12/ASP12-720x540.png,28
28,AZP12,Azulejos y platos de pared,Decoración,Adornos de barro de pared diferentes,1x1x1 (cm),admin/img_prod/AZP12/AZP12-720x540.png,28
29,BAD12,Bandejas,Bar y cafetería,Bandejas árabes cinceladas,1x1x1 (cm),admin/img_prod/BAD12/BAD12-720x540.png,28
30,BYC12,Atrezzo de bar y cafetería,Bar y cafetería,Botellas de cristal tallado antiguas,1x1x1 (cm),admin/img_prod/BYC12/BYC12(BAR12-720x540).png,28
31,COL12,Atrezzo colegio,Colegio,Cartera colegio azul,1x1x1 (cm),admin/img_prod/COL12/COL12-720x540.png,28
32,DES12,Atrezzo despacho,Despacho  Escribanías y tinteros,Escribanía metal 2 tinteros,1x1x1 (cm),admin/img_prod/DES12/DES12-720x540.png,28
33,BAS12,Bascula,Farmacia  Hospital,Balanza de farmacia de madera con pesas,1x1x1 (cm),admin/img_prod/BAS12/BAS12-720x540.png,28
34,BRA12,Brasero,Calefaccion,Brasero metal con pie madera,1x1x1 (cm),admin/img_prod/BRA12/BRA12-720x540.png,28
35,CST12,Moda y costura,Costurero,Costurero caja forrada,1x1x1 (cm),admin/img_prod/CST12/CST12-720x540.png,28
36,CEM12,Cementerio,,Tumba de cementerio figurada piedra,66x186x12 (cm),admin/img_prod/CEM12/CEM12-720x540.png,28
37,CHI12,Chimenea,,Pantalla de chimenea forja hierro cobrizada.,123x2x77 (cm),admin/img_prod/CHI12/CHI12-720x540.png,28
38,CRI12,Cristalería,,Copas de champan cristal verde y hojas doradas.,1x1x1 (cm),admin/img_prod/CRI12/CRI12-720x540.png,28
39,MC12,Macetero,Columna  Jardín,Columna de alabastro redonda,24x24x100 (cm),admin/img_prod/MC12/MC12-1-720x540.png,28
40,ME12,Mesilla,Dormitorio,Mesilla blanca redonda con tapa tela,66x40x70 (cm),admin/img_prod/ME12/ME12-1-720x540.png,28
41,VET12,Ventilador,,Ventilador de mesa aspas crema,1x1x1 (cm),admin/img_prod/VET12/VET12-720x540.png,28
42,REL12,Reloj,Salón,Reloj de pared madera talla modernista,1x1x1 (cm),admin/img_prod/REL12/REL12-720x540.png,28
43,TEL12,Telefonía,,Teléfono público verde,0x0x0 (cm),admin/img_prod/TEL12/TLF12-720x540.png,28
44,MYN12,Maletas y neceseres de viaje,Viaje,Maleta antigua fibra jaspeada borde marrón,50x35x25 (cm),admin/img_prod/MYN12/MYN12-720x540.png,28
45,MYC12,Maletines y carteras,,Maletines grandes fibra negra,0x0x0 (cm),admin/img_prod/MYC12/MYC12-720x540.png,28
46,LYR12,Libros y revistas,,Libros antiguos pergamino figurado,0x0x0 (cm),admin/img_prod/LYR12/LYR12-720x540.png,28
47,CDM12,Centro de mesa,Adorno,Centro de mesa cristal peana plateada,0x0x0 (cm),admin/img_prod/CDM12/CDM12-720x540.png,28
