,name,category,section,description,dimensions,image,page
23,REV7,Revistero,Mimbre  Salón,Revistero de mimbre,52x25x48 (cm),admin/img_prod/REV7/REV7-1-720x540.png,18
24,MOU7,Mobiliario urbano,Calle,Papelera de calle de rejilla con pie,0x0x0 (cm),admin/img_prod/MOU7/MOU7-1-720x540.png,18
25,LOG7,Logicine,Jarrón,Jarrón grande panzudo dorado,55x55x60 (cm),admin/img_prod/LOG7/JAR160 (HAY 2)_logicine-720x540.png,18
26,CDM7,Centro de mesa,Adorno,Centro de mesa de chapa y madera,0x0x0 (cm),admin/img_prod/CDM7/CDM7-720x540.png,18
27,PAP7,Papelera,,Papelera de plástico alta,0x0x0 (cm),admin/img_prod/PAP7/PAP7-720x540.png,18
28,FIG7,Figuras,Adorno,Figura de cartón oso,0x0x0 (cm),admin/img_prod/FIG7/FIG7-720x540.png,18
29,PLA7,Playa,Hamaca  Jardín,Hamaca de madera reclinable con tela rayas y toldo,290x60x130 (cm),admin/img_prod/PLA7/PLA7-720x540.png,18
30,REG7,Religión,Descatalogado,,0x0x0 (cm),admin/img_prod/REG7/LOGOTIPO VAZQUEZ- 720x540.png,18
31,RU7,Rural,Rústico,Polipasto hierro de 2 poleas de 20cm,0x0x0 (cm),admin/img_prod/RU7/RU7-720x540.png,18
32,GUA7,Guarnición,Imperio,Guarnición imperio mármol negro y rojo,0x0x0 (cm),admin/img_prod/GUA7/GUA7-720x540.png,18
33,ALA8,Alacena,Cocina,Alacena nogal con puertas y cajones,94x37x180 (cm),admin/img_prod/ALA8/ALA8-1-720x540.png,18
34,ALF8,Alfombra,Arabe  Comedor  Salón,Alfombra persa roja,300x200x1 (cm),admin/img_prod/ALF8/ALF8-720x540.png,18
35,AFC8,Alfombra de cama,Dormitorio,Alfombrín de cama crema,130x65x2 (cm),admin/img_prod/AFC8/AFC8-720x540.png,18
36,AP8,Aparador,Comedor  Estilo mil novecientos,Trinchero 1900 caoba con copete,117x50x160 (cm),admin/img_prod/AP8/AP8-1-720x540.png,18
37,AST8,Atrezzo astronomia,Astronomía,Telescopio naranja trípode madera,1x1x1 (cm),admin/img_prod/AST8/AST8-720x540.png,18
38,ARC8,Arcon,Dormitorio  Español,Arcón cuarterones lisos nogal,90x40x46 (cm),admin/img_prod/ARC8/ARC8-1-720x540.png,18
39,AR8,Armario,Dormitorio  Mallorquín,"Armario mallorquín 3 puertas, la central con espejo.",190x51x200 (cm),admin/img_prod/AR8/AR8-720x540.png,18
40,ARM8,Armero,Medieval,Porta lanzas de madera para 7 lanzas,167x15x120 (cm),admin/img_prod/ARM8/ARM8-1-720x540.png,18
41,ATD8,Ataud,,Ataúd auténtico nogal sin crucifijo (interior 55x185x30),68x192x44 (cm),admin/img_prod/ATD8/ATD008 (CERRADO).jpg,18
42,ATR8,Atril,,Atril madera de suelo con pie torneado,33x28x113 (cm),admin/img_prod/ATR8/ATR8-1-720x540.png,18
43,BAC8,Banco,,Banco sin respaldo tapizado terciopelo patas rectas,185x40x45 (cm),admin/img_prod/BAC8/BAC8-1-720x540.png,18
44,BAN8,Banqueta,Frances  Góndola,Banqueta góndola Luis XVI gris y oro,110x45x82 (cm),admin/img_prod/BAN8/BAN8-1-720x540.png,18
45,M8,Mesa,Jardín  Mimbre,Mesa de mimbre blanco tapa cristal humo (a juego 4 sillas SIL-373 y 2 sillones SI-381),180x94x83 (cm),admin/img_prod/M8/M8-1-720x540.png,18
46,BA8,Baño,Bañera,Ducha hidromasaje,50x35x200 (cm),admin/img_prod/BA8/BA8-720x540.png,18
47,BAR8,Bargueño,Cubista,Pie de bargueño cubista,73x36x75 (cm),admin/img_prod/BAR8/BAR8-720x540.png,18
