,name,category,section,description,dimensions,image,page
32,AST9,Atrezzo astronomia,Astronomía,Esfera armilar con pie de madera,20x20x30 (cm),admin/img_prod/AST9/AST9-1-720x540.png,22
33,SI9,Sillón,Frances  Navidad  Salón  Sillería,Sillón Luis XV dorado tapizado terciopelo rojo,64x55x110 (cm),admin/img_prod/SI9/SI9-1-720x540.png,22
34,RAD9,Radios,,Radio antigua caja madera frontal baquelita,1x1x1 (cm),admin/img_prod/RAD9/RAD9-720x540.png,22
35,JAM9,Jamuga,Medieval,Jamuga de listones con respaldo,60x50x70 (cm),admin/img_prod/JAM9/JAM9-1 (HAY 4)-720x540.png,22
36,MV9,Muebles varios,Años setenta  Mueble bar,Mueble bar embero con patas tubo,71x32x120 (cm),admin/img_prod/MV9/MV9-1-720x540.png,22
37,JAU9,Jaula,,Jaula japonesa varilla blanca,1x1x1 (cm),admin/img_prod/JAU9/JAU9-720x540.png,22
38,JUE9,Juego,Bar y cafetería,Máquina de juego MASTHER,60x77x170 (cm),admin/img_prod/JUE9/JUE9-1-720x540.png,22
39,SIL9,Silla,Frances  Sillería,Silla Luis XIV dorada tapizada terciopelo rojo,50x46x105 (cm),admin/img_prod/SIL9/SIL9-1-720x540.png,22
40,MEC9,Mecedora,,Sillón basculante balaustres con cojines,63x80x96 (cm),admin/img_prod/MEC9/MEC9-1-720x540.png,22
41,MOS9,Mostrador,Tienda,Mesa con vitrina,145x86x90 (cm),admin/img_prod/MOS9/MOS9-1-720x540.png,22
42,S9,Sofá,Frances  Salón  Sillería,Sofá Luis XIV dorado tapizado rojo,130x55x110 (cm),admin/img_prod/S9/S9-1-720x540.png,22
43,ILU9,Iluminación,,Pantalla fluorescente gris punta plana de 1,1x1x1 (cm),admin/img_prod/ILU9/ILU9-720X540.png,22
44,PV9,Pie de vela,Hachero  Iglesia  Medieval,Hachero de suelo alto 3 luces en aro,0x0x0 (cm),admin/img_prod/PV9/PV9-720x540.png,22
45,SEC9,Secreter,Inglesa  Salón,Secreter nogal liso 3 cajones,100x45x110 (cm),admin/img_prod/SEC9/SEC9-1-720x540.png,22
46,VI9,Vitrina,Comedor  Modernista  Salón,Vitrina modernista clara puerta cristal,44x33x145 (cm),admin/img_prod/VI9/VI9 (HAY 2) 720x540.png,22
47,PEL9,Peluquería,Giratorio,Sillones de peluquería pie niquelado giratorios tapizados skay corinto,51x59x78 (cm),admin/img_prod/PEL9/PEL9-1-720x540.png,22
