,name,category,section,description,dimensions,image,page
0,ESP10,Espejo,Atrezzo baño,Espejo  de baño forma con repisa,60x10x70 (cm),admin/img_prod/ESP10/ESP10-720x540.png,24
1,ES10,Estanteria,Rústico,Estantería madera tabla y listones,123x25x180 (cm),admin/img_prod/ES10/ES10-1-720x540.png,24
2,EST10,Estufa,Calefaccion,Radiador antiguo con rejilla y patas,66x20x63 (cm),admin/img_prod/EST10/EST10-720x540.png,24
3,ESTAT10,Estatua,Griego,Estatua de escayola torso mujer griego,40x22x100 (cm),admin/img_prod/ESTAT10/ESTAT10-1-720x540.png,24
4,GN10,Galan de noche,Dormitorio,Galán de noche nogal torneado,50x37x120 (cm),admin/img_prod/GN10/GN10-1-720x540.png,24
5,AGU10,Aguamaniles,Dormitorio,Jarra de aguamanil cobrizada,1x1x1 (cm),admin/img_prod/AGU10/AGU10-720x450.png,24
6,F10,Fichero,Americano  Despacho,Fichero madera con ruedas persiana y cajón,41x63x81 (cm),admin/img_prod/F10/F10-1-720x540.png,24
7,MUS10,Instrumentos musicales,Musica,Funda de violonchelo de madera,50x21x120 (cm),admin/img_prod/MUS10/MUS10-720x540.png,24
8,ADO10,Adornos,Salón,Adorno pared tabla con pez,1x1x1 (cm),admin/img_prod/ADO10/ADO10-720x540.png,24
9,DPT10,Deporte,Boxeo  Gimnasio,Putching de boxeo peana de hierro redonda,40x40x140 (cm),admin/img_prod/DPT10/DPT10-720x540 (2).png,24
10,LAM10,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa columna cilíndrica,0x0x0 (cm),admin/img_prod/LAM10/LAM10-720x540.png,24
11,FUM10,Artículos de fumador,Cartuja  Cenicero,Cenicero grande loza blanca y azul tipo cartuja,1x1x1 (cm),admin/img_prod/FUM10/FUM10-720x540.png,24
12,ASP10,Aspiradoras,Electrodomestico,Aspiradora azul recta,1x1x1 (cm),admin/img_prod/ASP10/ASP10-720x540.png,24
13,AZP10,Azulejos y platos de pared,Decoración,Platos de colgar de pared metal grabados diferentes,1x1x1 (cm),admin/img_prod/AZP10/AZP10-720x540.png,24
14,BAD10,Bandejas,,Bandeja plateada grabada y caoba pequeña,1x1x1 (cm),admin/img_prod/BAD10/BAD10-720x540.png,24
15,BYC10,Atrezzo de bar y cafetería,Bar y cafetería,Botellas cristal transparente panzudas antiguas,1x1x1 (cm),admin/img_prod/BYC10/BYC10(BAR10-720x540).png,24
