,name,category,section,description,dimensions,image,page
15,CAR6,Caja registradora,Americano  Calculadoras  Despacho,Calculadora de hierro eléctrica americana,1x1x1 (cm),admin/img_prod/CAR6/CAR6-720x540.png,14
16,CF6,Caja fuerte,,Caja fuerte de hierro de empotrar (sin trasera),40x25x45 (cm),admin/img_prod/CF6/CF6-1-720x540.png,14
17,CAJ6,Caja,Descatalogado,Descatalogado,1x1x1 (cm),admin/img_prod/CAJ6/LOGOTIPO VAZQUEZ- 720x540.png,14
18,CA6,Cama,Cabecero  Dormitorio,Cabecero tapizado tela verde y flores,145x6x107 (cm),admin/img_prod/CA6/CA6-720x540.png,14
19,REC6,Reclinatorio,Descatalogado,descatalogado,0x0x0 (cm),admin/img_prod/REC6/LOGOTIPO VAZQUEZ- 720x540.png,14
20,CARR6,Carretilla,Rústico,Carretilla de mano de madera.,52x40x118 (cm),admin/img_prod/CARR6/CARR006 (HAY 2) copia.jpg,14
21,CSE6,Carro de servicio,Descatalogado,Descatalogado,0x0x0 (cm),admin/img_prod/CSE6/LOGOTIPO VAZQUEZ- 720x540.png,14
22,CH6,Chaiselongue,Descatalogado,,1x1x1 (cm),admin/img_prod/CH6/LOGOTIPO VAZQUEZ- 720x540.png,14
23,CO6,Cocinas,Descatalogado,Descatalogado,0x0x0 (cm),admin/img_prod/CO6/LOGOTIPO VAZQUEZ- 720x540.png,14
24,COM6,Comoda,Dormitorio,"Cómoda caoba clara 4 cajones, uno con marquetería",100x46x105 (cm),admin/img_prod/COM6/COM6-1-720x540.png,14
25,CON6,Consola,Frances  Recibidor,Consola LuisXV crema y tallas en oro,115x44x80 (cm),admin/img_prod/CON6/CON6-1-720x540.png,14
26,COS6,,Costurero,Descatalogado,1x1x1 (cm),admin/img_prod/COS6/LOGOTIPO VAZQUEZ.jpg,14
27,CU6,Cuadro,Desnudo,Cuadro marco liso oscuro fotografía desnudo,200x10x125 (cm),admin/img_prod/CU6/CU6-720x540.png,14
28,ANU6,Carteles y anuncios,Tienda,Cartel antiguo chapa La Madrileña,25x1x10 (cm),admin/img_prod/ANU6/ANU6-720x540.png,14
29,ESP6,Espejo,Alfonsino  Salón,Espejo alfonsino marco dorado tallado,157x15x233 (cm),admin/img_prod/ESP6/ESP6-1-720x540.png,14
30,ES6,Estanteria,Despacho,Estanteria platificada gris,90x40x210 (cm),admin/img_prod/ES6/ES6-3-720x540.png,14
31,EST6,Estufa,Calefaccion,Estufa chubesqui hierro con cazoleta,60x60x130 (cm),admin/img_prod/EST6/EST6-1-720x540.png,14
32,ESTAT6,Estatua,,Estatua de cocodrilo disecado,230x65x35 (cm),admin/img_prod/ESTAT6/ESTAT6-1-720x540.png,14
33,GN6,Galan de noche,Dormitorio,Galán de noche de pino,44x44x105 (cm),admin/img_prod/GN6/GN6-1-720X540.png,14
34,AGU6,Aguamaniles,Dormitorio,Aguamanil loza rosa dibujos flores,1x1x1 (cm),admin/img_prod/AGU6/AGU6-720x450.png,14
35,ADP6,Animales disecados en panoplia,Descatalogado,Descatalogado,1x1x1 (cm),admin/img_prod/ADP6/LOGOTIPO VAZQUEZ- 720x540.png,14
36,F6,Fichero,Despacho,Fichero madera 16 cajones (8 y 8),72x44x139 (cm),admin/img_prod/F6/F6-1-720x540.png,14
37,MUS6,Instrumentos musicales,Musica  Piano,Piano clave figurado pintado,125x65x89 (cm),admin/img_prod/MUS6/MUS6-1-720x540.png,14
38,ADO6,Adornos,Salón,Adorno mesa jarrón Talavera,1x1x1 (cm),admin/img_prod/ADO6/ADO6-720x540.png,14
39,DPT6,Deporte,Gimnasio,Cinta andadora mecánica,100x50x120 (cm),admin/img_prod/DPT6/GIM7-1-720x540.png,14
40,LAM6,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa barro forma,0x0x0 (cm),admin/img_prod/LAM6/LAM6-720x540.png,14
41,FUM6,Artículos de fumador,Cenicero,Cenicero de cristal amarillo,1x1x1 (cm),admin/img_prod/FUM6/FUM6-720x540.png,14
42,ASP6,Aspiradoras,Electrodomestico,Aspiradora antigua gris redonda industrial,1x1x1 (cm),admin/img_prod/ASP6/ASP6-720x540.png,14
43,AZP6,Azulejos y platos de pared,Decoración,Azulejo antiguo nombre calle,1x1x1 (cm),admin/img_prod/AZP6/AZP6-720x540.png,14
44,BAD6,Bandejas,,Bandeja madera con patas,1x1x1 (cm),admin/img_prod/BAD6/BAD6-720x540.png,14
45,BYC6,Atrezzo de bar y cafetería,Bar y cafetería,Botellas antiguas cristal caramelo Maho,1x1x1 (cm),admin/img_prod/BYC6/BYC6(BAR6-720x540).png,14
46,COL6,Atrezzo colegio,Colegio,Cabás chapa azul,1x1x1 (cm),admin/img_prod/COL6/COL6-720x540.png,14
47,DES6,Atrezzo despacho,Despacho  Escribanías y tinteros,Escribanía figurada de pino de viaje,1x1x1 (cm),admin/img_prod/DES6/DES6-720x540.png,14
