,name,category,section,description,dimensions,image,page
30,TOC20,Objetos de tocador,Tocador,Juego tocador cristal tallado tapón cristal plano (4 piezas) -cambiar foto-,0x0x0 (cm),admin/img_prod/TOC20/TOC20-720x540.png,44
31,JUG20,Juguetes,Juguete,Muñeca antigua Chon con su caja,0x0x0 (cm),admin/img_prod/JUG20/JUG20-720x540.png,44
32,JAR20,Jarrones y jarras,Adorno  Decoración  Salón,Jarras de Talavera medianas,0x0x0 (cm),admin/img_prod/JAR20/JAR20-720x540.png,44
33,MYS20,Tocadiscos y altavoces,Electrónica  Grabadoras y magnetófonos  Sonido,Grabadora-magnetófono antigua portátil caja azul,0x0x0 (cm),admin/img_prod/MYS20/MYS20-720x540.png,44
34,TP20,Tapices y estandartes,Palacio,Tapiz bordado mujeres pescando con bastidor,200x0x140 (cm),admin/img_prod/TP20/TP20-720x540.png,44
35,ML20,Librería,Americano  Despacho,LIBRERÍA DESPACHO AMERICANA DE COLGAR,160x42x60 (cm),admin/img_prod/ML20/ML20-720x540.png,44
36,GN20,Galan de noche,Dormitorio,Galán de noche torneado claro,50x35x110 (cm),admin/img_prod/GN20/GN20-1-720x540.png,44
37,MED20,Atrezzo medicina,Hospital  Medicina,Escalerilla de acero para tubos de ensayo,0x0x0 (cm),admin/img_prod/MED20/MED20-720x540.png,44
38,HOS20,Hospitales,Hospital  Medicina  Oficios,LÁMPARA DE DENTISTA HIERRO BRAZO EXTENSIBLE,5x53x117 (cm),admin/img_prod/HOS20/HOS20-720x540.png,44
39,VAA20,Atrezzo vario,Descatalogado,DESCATALOGADO,0x0x0 (cm),admin/img_prod/VAA20/LOGOTIPO VAZQUEZ- 720x540.png,44
40,TYV20,Televisores y vídeos,Televisor,"Televisión caja madera Thomson 25"" (color)",76x42x51 (cm),admin/img_prod/TYV20/TYV20-1-720x540.png,44
41,ARA20,Atrezzo Árabe,Arabe,Pebetero árabe metal grabado con soporte,34x34x42 (cm),admin/img_prod/ARA20/ARA20-1-720x540.png,44
42,SI20,Sillón,Frances  Salón,Sillón Luis XV blanco y rejilla marrón con cojín,0x0x0 (cm),admin/img_prod/SI20/SI20-1-720x540.png,44
43,RAD20,Radios,,Radios pequeñas reproducciones antiguas,1x1x1 (cm),admin/img_prod/RAD20/RAD20-720x540.png,44
44,MV20,Muebles varios,Descatalogado,,0x0x0 (cm),admin/img_prod/MV20/LOGOTIPO VAZQUEZ- 720x540.png,44
45,JUE20,Juego,Casino,Ruleta de casino de madera y metal auténtica,52x52x10 (cm),admin/img_prod/JUE20/JUE20-720x540.png,44
46,SIL20,Silla,Comedor  Frances  Salón,Silla Luis XIV recta tallada tapizada damasco,49x47x100 (cm),admin/img_prod/SIL20/SIL20 (HAY 2) 720x540.png,44
47,MEC20,Mecedora,Descatalogado,,1x1x1 (cm),admin/img_prod/MEC20/LOGOTIPO VAZQUEZ- 720x540.png,44
