,name,category,section,description,dimensions,image,page
33,DPT14,Deporte,Gimnasio,Banco de remo antiguo de gimnasia,140x155x60 (cm),admin/img_prod/DPT14/GIM15-1-720x540.png,32
34,LAM14,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa columna madera pintada,0x0x0 (cm),admin/img_prod/LAM14/LAM14-720X540.png,32
35,TYV14,Televisores y vídeos,Televisor,"Televisión antigua caja madera Philips 21""",0x0x0 (cm),admin/img_prod/TYV14/TYV14-1-720x540.png,32
36,FUM14,Artículos de fumador,Cenicero,Cenicero grande metacrilato colores y adornos marinos,1x1x1 (cm),admin/img_prod/FUM14/FUM14-720x540.png,32
37,ASP14,Aspiradoras,Electrodomestico,Aspiradora gris de casa,1x1x1 (cm),admin/img_prod/ASP14/ASP14-720x540.png,32
38,AZP14,Azulejos y platos de pared,Decoración,Azulejos de pared pintados diferentes,1x1x1 (cm),admin/img_prod/AZP14/AZP14-720x540.png,32
39,BAD14,Bandejas,Menaje,Bandejas chapa decorada,1x1x1 (cm),admin/img_prod/BAD14/BAD14-720x540.png,32
40,BYC14,Atrezzo de bar y cafetería,Bar y cafetería,Botellas con funda cuero licor,1x1x1 (cm),admin/img_prod/BYC14/BYC14(BAR14-720x540).png,32
41,COL14,Atrezzo colegio,Colegio,Cartera colegio skay negro y naranja,1x1x1 (cm),admin/img_prod/COL14/COL14-720x540.png,32
42,DES14,Atrezzo despacho,Despacho  Escribanías y tinteros,Escribanía de metal grabado 2 tinteros con campana,1x1x1 (cm),admin/img_prod/DES14/DES14-720x540.png,32
43,BAS14,Bascula,Mercado  Tienda,Balanza de suelo pie madera,1x1x1 (cm),admin/img_prod/BAS14/BAS14-720x540.png,32
44,BRA14,Brasero,Calefaccion,Brasero eléctrico mesa camilla rojo,1x1x1 (cm),admin/img_prod/BRA14/BRA14-720x540.png,32
45,BRL14,Barril,Bidón,Bidón de chapa con grifo,50x50x92 (cm),admin/img_prod/BRL14/BRL14-1-720x540.png,32
46,CST14,Moda y costura,Costurero,Costurero de tela,1x1x1 (cm),admin/img_prod/CST14/CST14-720x540.png,32
47,CHI14,Chimenea,,Par de morillos de hierro.,1x1x1 (cm),admin/img_prod/CHI14/CHI14-720x540.png,32
