,name,category,section,description,dimensions,image,page
0,REL8,Reloj,Salón,Reloj de pie caoba y oro cabeza redonda,45x26x187 (cm),admin/img_prod/REL8/REL8-1-720x540.png,20
1,TEL8,Telefonía,,Teléfono de pared antiguo de madera figurado,0x0x0 (cm),admin/img_prod/TEL8/TLF8-720x540.png,20
2,MYN8,Maletas y neceseres de viaje,Viaje,Maleta antigua  cuero marrón claro,75x50x25 (cm),admin/img_prod/MYN8/MYN8-720x540.png,20
3,MYC8,Maletines y carteras,,Maletines ejecutivo skay,0x0x0 (cm),admin/img_prod/MYC8/MYC8-720x540.png,20
4,LYR8,Libros y revistas,,Libros antiguos encuadernación piel,0x0x0 (cm),admin/img_prod/LYR8/LYR8-720x540.png,20
5,TOC8,Objetos de tocador,Tocador,Juego de tocador de loza colores (3 piezas),0x0x0 (cm),admin/img_prod/TOC8/TOC8-720x540.png,20
6,VAJ8,Vajilla,Cocina,Platos Duralex blancos ondas,0x0x0 (cm),admin/img_prod/VAJ8/VAJ8-720x540.png,20
7,JUG8,Juguetes,Juguete,"Escopetas, fusiles y metralletas de juguete",0x0x0 (cm),admin/img_prod/JUG8/JUG8-720x540.png,20
8,JAR8,Jarrones y jarras,Adorno  Decoración  Salón,Jarra estaño con tapa asa negra,0x0x0 (cm),admin/img_prod/JAR8/JAR8-720x540.png,20
9,TYV8,Televisores y vídeos,Televisor,"Televisión caja madera Werner 21"" (B/N)",0x0x0 (cm),admin/img_prod/TYV8/TYV8-1-720x540.png,20
10,MYS8,Tocadiscos y altavoces,Altavoces  Electrónica  Musica  Sonido,Altavoces grandes caja madera frontal granate,0x0x0 (cm),admin/img_prod/MYS8/MYS8-720x540.png,20
11,TP8,Tapices y estandartes,Palacio,Tapiz pintado paisaje goyesco,150x0x210 (cm),admin/img_prod/TP8/TP8-720x540.png,20
12,ML8,Librería,Cubista  Despacho,LIBRERÍA DESPACHO CUBISTA 3 CUERPOS,183x44x168 (cm),admin/img_prod/ML8/ML8-720x540.png,20
13,MED8,Atrezzo medicina,Hospital  Medicina,Caja antigua de madera para medicinas,0x0x0 (cm),admin/img_prod/MED8/MED8-720x540.png,20
14,HOS8,Hospitales,Camillas  Hospital  Medicina,Camilla niquelada tapizada skay,180x55x80 (cm),admin/img_prod/HOS8/HOS8-1-720x540.png,20
15,VAA8,Atrezzo vario,,Candados antiguos hierro y metal con sus llaves,0x0x0 (cm),admin/img_prod/VAA8/VAA8-720x540.png,20
16,GRA8,Gramófonos y gramolas,Musica,Gramófono caja octogonal con bocina,0x0x0 (cm),admin/img_prod/GRA8/GRA8-720x540.png,20
17,ARA8,Atrezzo Árabe,Arabe,Jamuga árabe marquetería y cuero,67x47x88 (cm),admin/img_prod/ARA8/ARA8-1-720x540.png,20
18,SI8,Sillón,Frances  Salón  Sillería,Sillón Luis XVI blanco y oro tapizado damasco azul,59x52x102 (cm),admin/img_prod/SI8/SI8-1-720x540.png,20
19,RAD8,Radios,,Radio antigua caja madera rejilla y dial cristal 4 mandos,1x1x1 (cm),admin/img_prod/RAD8/RAD008 Radio nogal 4 mandos dial crsital.jpg,20
20,JAM8,Jamuga,Medieval,Jamuga de listones con respaldo tallado,60x50x70 (cm),admin/img_prod/JAM8/JAM8-1-720x540.png,20
21,MV8,Muebles varios,Años setenta  Mueble bar,Mueble bar con puerta skay rojo,80x40x80 (cm),admin/img_prod/MV8/MV8-1-720x540.png,20
22,JAU8,Jaula,,Jaula mediana de plástico,1x1x1 (cm),admin/img_prod/JAU8/JAU8-720x540.png,20
23,JUE8,Juego,Bar y cafetería  Casino,Máquina tragaperras forrada nogal,45x50x161 (cm),admin/img_prod/JUE8/JUE8-1-720x540.png,20
24,SIL8,Silla,Frances  Sillería,Silla Luis XVI blanca y oro tapizada azul,47x42x95 (cm),admin/img_prod/SIL8/SIL8-1-720x540.png,20
25,MEC8,Mecedora,,Mecedora colonial balaustres tapizada,73x79x97 (cm),admin/img_prod/MEC8/MEC8-1-720x540.png,20
26,MOS8,Mostrador,Tienda,Expositor de libros tubo gris,80x40x210 (cm),admin/img_prod/MOS8/MOS8 720x540.png,20
27,S8,Sofá,Frances  Salón  Sillería,Sofá Luis XVI blanco y oro tapizado damasco,117x52x102 (cm),admin/img_prod/S8/S8-1-720x540.png,20
28,ILU8,Iluminación,Cine,Caja porta pantallas de iluminación,109x19x42 (cm),admin/img_prod/ILU8/ILU8-720x540.png,20
29,PV8,Pie de vela,Candelero  Iglesia  Medieval,Candelero de suelo 1 luz con faldón cruces,50x50x180 (cm),admin/img_prod/PV8/PV8 (HAY 2) 720x540.png,20
30,SEC8,Secreter,Jacobino  Salón,Secreter jacobino nogal tallado borde rizado,83x40x100 (cm),admin/img_prod/SEC8/SEC8 720x540.png,20
31,VI8,Vitrina,Comedor  Inglesa  Salón,Vitrina inglesa nogal puerta cristal viselado,72x37x185 (cm),admin/img_prod/VI8/VI8-1-720x540.png,20
32,PEL8,Peluquería,,Sillones de barbero antiguos reclinables hierro tapizados skay azul,70x90x100 (cm),admin/img_prod/PEL8/PEL8-1-720x540.png,20
33,SR8,Silla de ruedas,Hospital,Silla de ruedas plegable tapizada terciopelo marrón,1x1x1 (cm),admin/img_prod/SR8/SR8-1-720x540.png,20
34,PC8,Pizarra,Colegio  Despacho,Pizarra blanca Villeda con marco,125x5x80 (cm),admin/img_prod/PC8/PC8-720x540.png,20
35,BUZ8,Buzones,Calle,Buzón de correos hierro gris,60x60x173 (cm),admin/img_prod/BUZ8/BUZ8-720x540.png,20
36,ADP8,Animales disecados en panoplia,,Panoplia con cuernos de ciervo,55x40x80 (cm),admin/img_prod/ADP8/ADP8-720x540.png,20
37,CAM8,Cámara fotos y vídeo,Proyectores de super ocho,Proyector 8mm EUMIC,1x1x1 (cm),admin/img_prod/CAM8/CAM8-720x540.png,20
38,JUZ8,Juzgado,Juzgados,Barandilla de juzgado balaustres nogal de 1´30 metros,130x70x85 (cm),admin/img_prod/JUZ8/JUZ8-720x540.png,20
39,QIN8,Quinqués,,Quinqué cristal verde,1x1x1 (cm),admin/img_prod/QIN8/QIN8-720x540.png,20
40,MOU8,Mobiliario urbano,Calle,Papelera de calle redonda con pie,0x0x0 (cm),admin/img_prod/MOU8/MOU8-1-720x540.png,20
41,LOG8,Logicine,Jarrón,Jarrón grande panzudo dorado,55x55x60 (cm),admin/img_prod/LOG8/JAR161-1-logicine-720x540.png,20
42,CDM8,Centro de mesa,Adorno,Centro de mesa cobre y metal,0x0x0 (cm),admin/img_prod/CDM8/CDM8-720x540.png,20
43,PAP8,Papelera,,Papelera de acero redonda,0x0x0 (cm),admin/img_prod/PAP8/PAP8-720x540.png,20
