,name,category,section,description,dimensions,image,page
30,AGU2,Aguamaniles,Dormitorio,Aguamanil loza crema filo azul,1x1x1 (cm),admin/img_prod/AGU2/AGU2-720x540.png,4
31,ADP2,Animales disecados en panoplia,,Cuernos de ciervo en panoplia madera,1x1x1 (cm),admin/img_prod/ADP2/ADP2-720x450.png,4
32,F2,Fichero,Despacho,Fichero madera 5 cajones,53x55x133 (cm),admin/img_prod/F2/F2-1-720x540.png,4
33,MUS2,Instrumentos musicales,Musica  Piano,Piano de media cola figurado,155x108x95 (cm),admin/img_prod/MUS2/MUS2-1-720x540.png,4
34,ADO2,Adornos,Salón,Adorno mesa rosa antiguo plateado,1x1x1 (cm),admin/img_prod/ADO2/ADO2-720x540.png,4
35,DPT2,Deporte,Gimnasio,Cinta andadora mecánica,130x60x120 (cm),admin/img_prod/DPT2/DPT2-720x540.png,4
36,LAM2,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa antigua escayola pintada,0x0x0 (cm),admin/img_prod/LAM2/LAM2-720X540.png,4
37,FUM2,Artículos de fumador,Cajas,Cajas para tabaco,1x1x1 (cm),admin/img_prod/FUM2/FUM2-720x540.png,4
38,ASP2,Aspiradoras,Electrodomestico,Aspiradora antigua base triangular bolsa en barra,1x1x1 (cm),admin/img_prod/ASP2/ASP2-720x540.png,4
39,AZP2,Azulejos y platos de pared,Decoración,Azulejo pared escena taurina marco forja hierro,1x1x1 (cm),admin/img_prod/AZP2/AZP2-720x540.png,4
40,BAD2,Bandejas,,Bandeja plateada grabada,1x1x1 (cm),admin/img_prod/BAD2/BAD2-720x540.png,4
41,BYC2,Atrezzo de bar y cafetería,Bar y cafetería,Sifón de cristal antiguo,1x1x1 (cm),admin/img_prod/BYC2/BYC2-720x540.png,4
42,COL2,Atrezzo colegio,Colegio,Pizarrín antiguo,1x1x1 (cm),admin/img_prod/COL2/COL2-720x540.png,4
43,DES2,Atrezzo despacho,Despacho  Escribanías y tinteros,Escribanía de viaje nogal cantoneras metal,1x1x1 (cm),admin/img_prod/DES2/DES2-720x540.png,4
44,CST2,Moda y costura,Avíos de costura,Bastidor de coser grande antiguo,1x1x1 (cm),admin/img_prod/CST2/CST2-720x540.png,4
45,CEM2,Cementerio,,Lápida de cementerio figurada piedra,52x19x101 (cm),admin/img_prod/CEM2/CEM002-1-720x540.png,4
46,CHI2,Chimenea,,Avíos chimenea metal,1x1x1 (cm),admin/img_prod/CHI2/CHI2-720x540.png,4
47,CRI2,Cristalería,Bomboneras,Bomboneras cristal antiguas,1x1x1 (cm),admin/img_prod/CRI2/CRI2-720x540.png,4
