,name,category,section,description,dimensions,image,page
26,DES19,Atrezzo despacho,Despacho  Máquinas de escribir,Máquina de escribir eléctrica IBM,1x1x1 (cm),admin/img_prod/DES19/DES19-720x540.png,42
27,BEB19,Bebé,Mimbre  Trona,Trona de niño mimbre,38x30x88 (cm),admin/img_prod/BEB19/BEB19-720x540.png,42
28,CST19,Moda y costura,Avíos de costura,Metro de modista amarillo,1x1x1 (cm),admin/img_prod/CST19/CST19-720x540.png,42
29,CHI19,Chimenea,,Pantalla de chimenea forja hierro calada 3 hojas.,110x2x69 (cm),admin/img_prod/CHI19/CHI19-720x540.png,42
30,CRI19,Cristalería,,Decantador cristal,1x1x1 (cm),admin/img_prod/CRI19/CRI19-720x540.png,42
31,MC19,Macetero,Comedor  Modernista  Salón,Macetero madera redondo modernista imitación bambú,21x21x82 (cm),admin/img_prod/MC19/MC19-1-720x540.png,42
32,ME19,Mesilla,Dormitorio,Mesilla oscura tapa abatible con espejo,48x36x84 (cm),admin/img_prod/ME19/ME19-1-720x540.png,42
33,VET19,Ventilador,Americano,Ventilador de mesa americano niquelado aspas grandes,1x1x1 (cm),admin/img_prod/VET19/VET19-720x540.png,42
34,REL19,Reloj,Salón,Reloj de mesa madera y columnas metal,1x1x1 (cm),admin/img_prod/REL19/REL19-720x540.png,42
35,TEL19,Telefonía,,Teléfonos de mesa antiguos de teclas,0x0x0 (cm),admin/img_prod/TEL19/TEL19-720x540.png,42
36,MYN19,Maletas y neceseres de viaje,Viaje,Maleta fibra crema borde negro,70x40x25 (cm),admin/img_prod/MYN19/MYN19-720x540.png,42
37,MYC19,Maletines y carteras,,Carpetas de mano skay negro esquinas metal,0x0x0 (cm),admin/img_prod/MYC19/MYC19-720x540.png,42
38,TOC19,Objetos de tocador,Tocador,Juego tocador cristal tallado tapas plata (3 piezas),0x0x0 (cm),admin/img_prod/TOC19/TOC19-720x540.png,42
39,JUG19,Juguetes,Juguete,Muñeco antiguo Dulcito con su caja,0x0x0 (cm),admin/img_prod/JUG19/JUG19-720x540.png,42
40,JAR19,Jarrones y jarras,Adorno  Decoración  Salón,Jarras de Talavera medianas,0x0x0 (cm),admin/img_prod/JAR19/JAR19-720x540.png,42
41,MYS19,Tocadiscos y altavoces,Electrónica  Grabadoras y magnetófonos  Sonido,Grabadora-magnetófono pequeña Vanguard,0x0x0 (cm),admin/img_prod/MYS19/MYS19-720x540.png,42
42,TP19,Tapices y estandartes,Iglesia,Repostero negro con escudo Inquisición,100x0x130 (cm),admin/img_prod/TP19/TP19 (ESD5-720x540).png,42
43,ML19,Librería,Americano  Despacho,Librería despacho americana puertas cristal,115x43x176 (cm),admin/img_prod/ML19/ML19-1-720x540.png,42
44,MED19,Atrezzo medicina,Hospital  Medicina,Aparato médico desfibrilador,0x0x0 (cm),admin/img_prod/MED19/MED19-720x540.png,42
45,HOS19,Hospitales,Hospital  Medicina,Lámpara de hospital de hierro altura regulable,60x60x160 (cm),admin/img_prod/HOS19/HOS19-1-720x540.png,42
46,VAA19,Atrezzo vario,Descatalogado,DESCATALOGADO,0x0x0 (cm),admin/img_prod/VAA19/LOGOTIPO VAZQUEZ- 720x540.png,42
47,TYV19,Televisores y vídeos,Televisor,Televisión caja formica diales redondos Fercu (B/N),0x0x0 (cm),admin/img_prod/TYV19/TYV19-1-720x540.png,42
