,name,category,section,description,dimensions,image,page
0,BRL8,Barril,Bidón,Bidón de plástico colores,50x50x80 (cm),admin/img_prod/BRL8/BRL8-1-720x540.png,19
1,BAS8,Bascula,Farmacia  Hospital,Báscula de farmacia para bebés,55x34x20 (cm),admin/img_prod/BAS8/BAS8-720x540.png,19
2,BAU8,Baul,Almacenaje  Viaje,Baúl madera marrón con cinchas cuero,46x21x21 (cm),admin/img_prod/BAU8/BAU8-1-720x540.png,19
3,BEB8,Bebé,Cochecito,Cochecito de bebé inglés cuco con capota azul,120x60x120 (cm),admin/img_prod/BEB8/BEB8-1-720x540.png,19
4,PER8,Perchero,Cubista  Recibidor,Perchero de pared cubista nogal,97x15x180 (cm),admin/img_prod/PER8/PER8-1-720x540.png,19
5,ESC8,Escaleras,Almacenaje,Escalera de 1 subida de madera,67x5x250 (cm),admin/img_prod/ESC8/ESC8-720x540.png,19
6,BIO8,Biombo,Dormitorio,Biombo modernista 3 hojas rojo y damasco oro (espejos detrás),168x4x192 (cm),admin/img_prod/BIO8/BIO8-720x540.png,19
7,BRA8,Brasero,Calefaccion,Brasero bajo redondo de pletina,50x50x55 (cm),admin/img_prod/BRA8/BRA8-1-720x540.png,19
8,CAB8,Caballete,Pintor,Caballete de estudio madera clara con ruedas,62x65x170 (cm),admin/img_prod/CAB8/CAB8-1-720x540.png,19
9,CAR8,Caja registradora,Tienda,Caja registradora con cajón GOLD,41x42x30 (cm),admin/img_prod/CAR8/CAR8-1-720x540.png,19
10,CAJ8,Caja,Almacenaje  Cajas,Caja de embalaje de madera.,1x1x1 (cm),admin/img_prod/CAJ8/CAJ8-720x540.png,19
11,CA8,Cama,Descatalogado,Descatalogado,0x0x0 (cm),admin/img_prod/CA8/LOGOTIPO VAZQUEZ- 720x540.png,19
12,REC8,Reclinatorio,Iglesia  Religioso,Reclinatorio madera torneado,48x40x86 (cm),admin/img_prod/REC8/REC8-1-720x540.png,19
13,CARR8,Carretilla,Rústico,Carretilla de madera con cajón  y rueda de hierro,170x70x75 (cm),admin/img_prod/CARR8/CARR8-1-720x540.png,19
14,CSE8,Carro de servicio,Cocina  Comedor  Salón,Carro de servicio metal y formica con asas.,62x40x70 (cm),admin/img_prod/CSE8/CSE8-1-720x540.png,19
15,CH8,Chaiselongue,Jardín  Mimbre,Chaiselonge mimbre pintada blanco respaldo bajo,180x65x70 (cm),admin/img_prod/CH8/CH8-1-720x540.png,19
