,name,category,section,description,dimensions,image,page
23,COL5,Atrezzo colegio,Colegio,Borrador de pizarra,1x1x1 (cm),admin/img_prod/COL5/COL5-720x540.png,12
24,DES5,Atrezzo despacho,Despacho  Escribanías y tinteros,Escribanía azul 2 tinteros,1x1x1 (cm),admin/img_prod/DES5/DES5-720x540.png,12
25,CST5,Moda y costura,Avíos de costura,Cabeza de modista de madera,1x1x1 (cm),admin/img_prod/CST5/CST5-720x540.png,12
26,CTN5,Catenaria,,Cordón teciopelo rojo remate dorado.,3x150x3 (cm),admin/img_prod/CTN5/CTN5-720x540.png,12
27,CEM5,Cementerio,,Tumba de cementerio de hierro forjado con cruz,92x180x200 (cm),admin/img_prod/CEM5/CEM005-1-720x540.png,12
28,CHI5,Chimenea,,Par de morillos de chimenea forja hierro.,1x1x40 (cm),admin/img_prod/CHI5/CHI5-720x540.png,12
29,CRI5,Cristalería,,Botellas de leche de cristal antiguas.,1x1x1 (cm),admin/img_prod/CRI5/CRI5-720x540.png,12
30,MC5,Macetero,Columna  Jardín,Columna de alabastro redonda,27x27x103 (cm),admin/img_prod/MC5/MC5-1-720x540.png,12
31,ME5,Mesilla,Dormitorio,Mesilla tubo metal con tapa mármol,39x46x105 (cm),admin/img_prod/ME5/ME5-720x540.png,12
32,VET5,Ventilador,,Ventilador de mesa aspas azules -funciona-,1x1x1 (cm),admin/img_prod/VET5/VET5-720x540.png,12
33,REL5,Reloj,Salón,Reloj de pie  guitarra con péndulo,46x19x220 (cm),admin/img_prod/REL5/REL5-720x540.png,12
34,TEL5,Telefonía,,Teléfono de campaña antiguo Ericsson,0x0x0 (cm),admin/img_prod/TEL5/TEL5-1-720x540.png,12
35,MYN5,Maletas y neceseres de viaje,Viaje,Maleta antigua cuero marrón con cantoneras y tachuelas,80x40x25 (cm),admin/img_prod/MYN5/MYN5-720x540.png,12
36,MYC5,Maletines y carteras,,Cartera cuero negro imitación cocodrilo,0x0x0 (cm),admin/img_prod/MYC5/MYC5-720x540.png,12
37,LYR5,Libros y revistas,,Tomos de enciclopedia,0x0x0 (cm),admin/img_prod/LYR5/LYR5-720x540.png,12
38,URN5,Urnas,,Urna de votación antigua de chapa,0x0x0 (cm),admin/img_prod/URN5/URN5-720x540.png,12
39,TOC5,Objetos de tocador,Tocador,Espejo de tocador columna gris,0x0x0 (cm),admin/img_prod/TOC5/TOC5-720x540.png,12
40,VAJ5,Vajilla,Comedor,Vajilla loza blanca y azul modelo Viena (12 servicios),0x0x0 (cm),admin/img_prod/VAJ5/VAJ5-720x540.png,12
41,JUG5,Juguetes,Juguete,Juego antiguo Canoa Chris-Craft con su caja,0x0x0 (cm),admin/img_prod/JUG5/JUG5-720x540.png,12
42,JAR5,Jarrones y jarras,Adorno  Decoración  Salón,Jarra metal cabezas,0x0x0 (cm),admin/img_prod/JAR5/JAR5-720x540.png,12
43,TYV5,Televisores y vídeos,Televisor,"Televisión caja madera GRUNDING 25"" (color)",70x40x52 (cm),admin/img_prod/TYV5/TYV5-720x540.png,12
44,MYS5,Tocadiscos y altavoces,Altavoces  Electrónica  Musica  Sonido,Altavoces caja plástico frontal rejilla plástico,0x0x0 (cm),admin/img_prod/MYS5/MYS5-720x540.png,12
45,TP5,Tapices y estandartes,Castillo,Tapiz bordado cacería del siglo XVIII en bastidor,150x5x115 (cm),admin/img_prod/TP5/TP5-720x540.png,12
46,ML5,Librería,Despacho  Imperio,Librería despacho imperio caoba y oro cuerpo central vitrina,190x46x200 (cm),admin/img_prod/ML5/ML5-2-720x540.png,12
47,MED5,Atrezzo medicina,Hospital  Medicina,Maletín médico antiguo para transfusiones,0x0x0 (cm),admin/img_prod/MED5/MED5-720x540.png,12
