,name,category,section,description,dimensions,image,page
33,MEC21,Mecedora,Enea,Mecedora de enea respaldo 3 palas,60x90x100 (cm),admin/img_prod/MEC21/MEC21-1-720x540.png,46
34,MOS21,Mostrador,,Mostrador tapa sapli y claro con forja,180x53x92 (cm),admin/img_prod/MOS21/MOS28-1-720x540.png,46
35,S21,Sofá,Portugues  Salón  Sillería,Sofá portugués nogal tapizado terciopelo labrado,133x56x142 (cm),admin/img_prod/S21/S21-1-720x540.png,46
36,ILU21,Iluminación,Calle,Farol antiguo metal con tulipa forma bellota,60x85x80 (cm),admin/img_prod/ILU21/ILU21-720X540.png,46
37,PV21,Pie de vela,Descatalogado,,0x0x0 (cm),admin/img_prod/PV21/LOGOTIPO VAZQUEZ- 720x540.png,46
38,SEC21,Secreter,Inglesa  Salón,Secreter inglés con vitrina nogal,81x41x200 (cm),admin/img_prod/SEC21/SEC21-1-720x540.png,46
39,BRA21,Brasero,Medieval  Pebetero,Pebetero de cazoleta pequeña con tubo,25x25x185 (cm),admin/img_prod/BRA21/BRA21-720X540.png,46
40,JAU21,Jaula,Pie de jaula,Pie de jaula niquelado para 2 jaulas,0x0x190 (cm),admin/img_prod/JAU21/JAU21-720x540.png,46
41,VI21,Vitrina,Tienda,Vitrina de pared nogal con puertas correderas,110x15x60 (cm),admin/img_prod/VI21/VI21-1-720x540.png,46
42,PER21,Perchero,Despacho,Perchero de pie tubo crema 4 boliches niquelados,37x37x170 (cm),admin/img_prod/PER21/PER21-720x540.png,46
43,QIN21,Quinqués,,Quinqué doble metal con pantallas metal,1x1x1 (cm),admin/img_prod/QIN21/QIN21-720x540.png,46
44,MOU21,Mobiliario urbano,Calle  Profesiones,Cartel de comisaría Policía Nacional,100x90x90 (cm),admin/img_prod/MOU21/MOU21-720x540.png,46
45,GN21,Galan de noche,Dormitorio,Galán de noche claro,50x40x127 (cm),admin/img_prod/GN21/GN21-1-720x540.png,46
46,CDM21,Centro de mesa,,Centro de mesa loza borde plateado,0x0x0 (cm),admin/img_prod/CDM21/CDM21-720x540.png,46
47,PAP21,Papelera,,Papelera cenicero chapa crema redonda,0x0x0 (cm),admin/img_prod/PAP21/PAP21-1-720x54.png,46
