,name,category,section,description,dimensions,image,page
0,MYN22,Maletas y neceseres de viaje,Viaje,Maleta fibra gris y negra,75x45x25 (cm),admin/img_prod/MYN22/MYN22-720x540.png,48
1,MYC22,Maletines y carteras,,Portadocumentos skay cierre cremallera,0x0x0 (cm),admin/img_prod/MYC22/MYC22-720x540.png,48
2,TOC22,Objetos de tocador,Tocador,Juego de tocador loza blanca raya gris (3 piezas),0x0x0 (cm),admin/img_prod/TOC22/TOC22-720x540.png,48
3,JUG22,Juguetes,Juguete,Juegos de mesa antiguos con sus cajas,0x0x0 (cm),admin/img_prod/JUG22/JUG22-720x540.png,48
4,JAR22,Jarrones y jarras,Adorno  Decoración  Salón  Tibor,Tibor imperio,0x0x0 (cm),admin/img_prod/JAR22/JAR22-720x540.png,48
5,MYS22,Tocadiscos y altavoces,Electrónica  Musica  Sonido,Plato de tocadiscos niquelado NEC,0x0x0 (cm),admin/img_prod/MYS22/MYS22-720x540.png,48
6,TP22,Tapices y estandartes,Castillo,Tapiz pintado medieval castillo,145x0x250 (cm),admin/img_prod/TP22/TP22-720x540.png,48
7,ML22,Librería,Despacho,LIBRERÍA DESPACHO 1900 PUERTAS MADERA,120x40x240 (cm),admin/img_prod/ML22/ML22-720x540.png,48
8,MED22,Atrezzo medicina,Hospital  Medicina,Escalerilla de plástico para tubos de ensayo,0x0x0 (cm),admin/img_prod/MED22/MED22-720x540.png,48
9,HOS22,Hospitales,Hospital  Medicina,Mesilla hospital hierro blanca,42x38x86 (cm),admin/img_prod/HOS22/HOS22-1-720x540.png,48
10,VAA22,Atrezzo vario,Adorno  Comedor,Platos de cobre antiguos,0x0x0 (cm),admin/img_prod/VAA22/VAA22-720x540.png,48
11,ARA22,Atrezzo Árabe,Arabe,Mesa árabe rectangular pintada,100x50x72 (cm),admin/img_prod/ARA22/ARA22-1-720x540.png,48
12,RAD22,Radios,,Radio antigua baquelita marron 4 mandos Philips,1x1x1 (cm),admin/img_prod/RAD22/RAD22-720x540.png,48
13,SI22,Sillón,Inglesa  Sillería,SILLÓN INGLÉS CAOBA RESPALDO ÓVALO,50x45x100 (cm),admin/img_prod/SI22/SI22-1-720x540.png,48
14,MV22,Muebles varios,Español  Taquillón,Taquillón estilo español cuarterones doble,200x37x85 (cm),admin/img_prod/MV22/MV22-1-720x540.png,48
15,JUE22,Juego,,Juego de dominó con su caja,1x1x1 (cm),admin/img_prod/JUE22/JUE22-720x540.png,48
16,SIL22,Silla,Inglesa  Sillería,Silla inglesa caoba respaldo óvalo,42x40x97 (cm),admin/img_prod/SIL22/SIL22 720x540.png,48
17,MEC22,Mecedora,Infantil  Mimbre,Mecedora de mimbre de niño,38x66x67 (cm),admin/img_prod/MEC22/MEC22-720x540.png,48
18,MOS22,Mostrador,Tienda,Mostrador de tienda de roble con 25 cajones,330x45x95 (cm),admin/img_prod/MOS22/MOS29-1-720x540.png,48
19,S22,Sofá,Inglesa  Salón  Sillería,Sofá inglés caoba respaldo óvalos tapizado,122x45x100 (cm),admin/img_prod/S22/S22-1-720x540.png,48
20,TYV22,Televisores y vídeos,Televisor,Televisión caja madera antigua Philips (B/N),0x0x0 (cm),admin/img_prod/TYV22/TYV22-1-720x540.png,48
21,ILU22,Iluminación,Calle,Farol de pared dorado grabado con globo,60x40x60 (cm),admin/img_prod/ILU22/ILU022__MOU028__Hay_4_-removebg-preview.png,48
22,PV22,Pie de vela,Candelabro  Iglesia,Candelabros alto de altar metal grabado 5 luces en línea,40x12x95 (cm),admin/img_prod/PV22/PV22-720x540.png,48
23,SEC22,Secreter,Americano  Dormitorio  Salón,Bureau americano caoba 5 cajones,133x80x105 (cm),admin/img_prod/SEC22/SEC22-1-720x540.png,48
24,BRA22,Brasero,Medieval,Pie de pletina de hierro aros,70x70x150 (cm),admin/img_prod/BRA22/BRA22-720x540.png,48
25,JAU22,Jaula,Pie de jaula,Pie de jaula de loro de metal peana redonda,40x24x97 (cm),admin/img_prod/JAU22/JAU22-720x540.png,48
26,VI22,Vitrina,,Vitrina de pared negra forma,85x32x70 (cm),admin/img_prod/VI22/VI22-720x540.png,48
27,PER22,Perchero,Despacho,Perchero de pie tubo crema 6 boliches niquelados,50x50x175 (cm),admin/img_prod/PER22/PER22-1-720x540.png,48
28,CHI22,Chimenea,,Juego de avíos de chimenea metal grabado,1x1x1 (cm),admin/img_prod/CHI22/CHI22-720x540.png,48
29,QIN22,Quinqués,,Quinqué columna madera depósito cristal rosa,1x1x1 (cm),admin/img_prod/QIN22/QIN22-720x540.png,48
30,MOU22,Mobiliario urbano,Calle,Señal de tráfico inglesa de peligro hielo,69x1x61 (cm),admin/img_prod/MOU22/MOU22-720x540.png,48
31,CDM22,Centro de mesa,,Centro de mesa de loza dibujos azules con tapa,0x0x0 (cm),admin/img_prod/CDM22/CDM22-720x540.png,48
32,FIG22,Figuras,Adorno,Figura de escayola pintada torso hombre,0x0x0 (cm),admin/img_prod/FIG22/FIG22-720x540.png,48
