,name,category,section,description,dimensions,image,page
14,HOS13,Hospitales,Camillas  Hospital  Medicina,CAMILLA HIERRO NEGRA CON ESTRIBOS,185x60x80 (cm),admin/img_prod/HOS13/HOS13-1-720x540.png,31
15,VAA13,Atrezzo vario,,Llave grande antigua de hierro,0x0x0 (cm),admin/img_prod/VAA13/VAA13-720x540.png,31
16,AST13,Atrezzo astronomia,Astronomía,Telescopio plegables con su maleta,70x70x130 (cm),admin/img_prod/AST13/AST13-1-720x540.png,31
17,SI13,Sillón,Imperio  Salón  Sillería,Sillón imperio blanco y oro tapizado damasco morado,58x49x89 (cm),admin/img_prod/SI13/SI13-1-720x540.png,31
18,RAD13,Radios,,Radio antigua nogal con tocadiscos,1x1x1 (cm),admin/img_prod/RAD13/RAD13-720x540.png,31
19,JAM13,Jamuga,Medieval,Jamuga de hierro y bolas metal asiento tiras cuero,65x45x70 (cm),admin/img_prod/JAM13/JAM13 (HAY 5) 720x540.png,31
20,MV13,Muebles varios,Descatalogado,,0x0x0 (cm),admin/img_prod/MV13/LOGOTIPO VAZQUEZ- 720x540.png,31
21,JAU13,Jaula,,Jaula de alambre con adornos flores,1x1x1 (cm),admin/img_prod/JAU13/JAU13-720x540.png,31
22,JUE13,Juego,,Juego de la rana de hierro verde,1x1x1 (cm),admin/img_prod/JUE13/JUE13-1-720x540.png,31
23,SIL13,Silla,Imperio  Sillería,Silla imperio blanca y oro tapizada damasco morado,50x44x87 (cm),admin/img_prod/SIL13/SIL13-1-720x540.png,31
24,MEC13,Mecedora,Mimbre,Mecedora de mimbre,52x84x85 (cm),admin/img_prod/MEC13/MEC13-1-720x540.png,31
25,MOS13,Mostrador,,Ventanilla de banco antiguo de madera,278x54x95 (cm),admin/img_prod/MOS13/MOS13-1-720x540.png,31
26,TYV13,Televisores y vídeos,Televisor,"Televisión caja gris Samsung 28""",78x55x60 (cm),admin/img_prod/TYV13/TYV13-720x540.png,31
27,S13,Sofá,Imperio  Salón  Sillería,Sofá imperio blanco y oro tapizado damasco,145x55x89 (cm),admin/img_prod/S13/S13-1-720x540.png,31
28,ILU13,Iluminación,Calle,Farol de calle con palomilla grabada,34x70x70 (cm),admin/img_prod/ILU13/ILU013__MOU022_-removebg-preview.png,31
29,PV13,Pie de vela,Antorchero  Iglesia  Medieval,Antorchero de suelo 3 luces,0x0x0 (cm),admin/img_prod/PV13/PV13-720x540.png,31
30,SEC13,Secreter,Dormitorio,Secreter nogal con estantes,100x35x145 (cm),admin/img_prod/SEC13/SEC13-1-720x540.png,31
31,VI13,Vitrina,,Vitrina de pared oscura 2 puertas,107x40x130 (cm),admin/img_prod/VI13/VI13-720x540.png,31
32,PEL13,Peluquería,,Mostrador de peluquería tubo negro y formica con cajones,200x38x85 (cm),admin/img_prod/PEL13/PEL13-1-720x540.png,31
33,PER13,Perchero,Americano  Despacho  Recibidor,Perchero de pie curvado claro,50x50x190 (cm),admin/img_prod/PER13/PER13-720x540.png,31
34,SR13,Silla de ruedas,Descatalogado,Descatalogado,0x0x0 (cm),admin/img_prod/SR13/LOGOTIPO VAZQUEZ- 720x540.png,31
35,PC13,Pizarra,Colegio,Pizarra de colegio marco madera con pie,120x51x170 (cm),admin/img_prod/PC13/PC13-2-720x540.png,31
36,CAM13,Cámara fotos y vídeo,Cámaras de fotos,cámara de fotos antigua Optima AGFA,1x1x1 (cm),admin/img_prod/CAM13/CAM13-720x540.png,31
37,CEM13,Cementerio,Cruces,Cruz de cementerio figurada piedra,68x24x163 (cm),admin/img_prod/CEM13/CEM13-720x540.png,31
38,JUZ13,Juzgado,Juzgados,Mazo de juez torneado claro con su tabla redonda,1x1x1 (cm),admin/img_prod/JUZ13/JUZ13-720x540.png,31
39,QIN13,Quinqués,,Quinqué metal depósito bola,1x1x1 (cm),admin/img_prod/QIN13/QIN13-720x540.png,31
40,MOU13,Mobiliario urbano,Descatalogado,,0x0x0 (cm),admin/img_prod/MOU13/LOGOTIPO VAZQUEZ- 720x540.png,31
41,ARA13,Atrezzo Árabe,Descatalogado,,0x0x0 (cm),admin/img_prod/ARA13/LOGOTIPO VAZQUEZ- 720x540.png,31
42,CARR13,Carretilla,Tienda,Carro de limpieza gris,0x0x0 (cm),admin/img_prod/CARR13/CARR13-1-720x540.png,31
43,PAP13,Papelera,,Papelera de paja trenzada,0x0x0 (cm),admin/img_prod/PAP13/PAP13-720x540.png,31
44,FIG13,Figuras,Adorno,Figura de escayola mujer con niño,0x0x0 (cm),admin/img_prod/FIG13/FIG13-720x540.png,31
45,PLA13,Playa,Camping,Sillón de camping plegable tela flores,0x0x0 (cm),admin/img_prod/PLA13/PLA13-1-720x540.png,31
46,REG13,Religión,Cruces  Religioso,Crucifijo de pared damasco rojo y plata con pililla,29x5x48 (cm),admin/img_prod/REG13/REG13-720x540.png,31
47,RU13,Rural,Rústico  Oficios,Piedra de afilar con pie madera,90x50x95 (cm),admin/img_prod/RU13/RU13-1-720x540.png,31
