,name,category,section,description,dimensions,image,page
35,VI16,Vitrina,,Vitrina negra de pared,82x28x103 (cm),admin/img_prod/VI16/VI16-1-720x540.png,37
36,PER16,Perchero,Americano  Despacho  Recibidor,Perchero de pie curvado columna triangular,50x50x170 (cm),admin/img_prod/PER16/PER16-720x540.png,37
37,SR16,Silla de ruedas,Hospital,Silla de ruedas plegable tapizada skay azul,1x1x1 (cm),admin/img_prod/SR16/SR16-1-720x540.png,37
38,PC16,Pizarra,Despacho,Pizarra con trípode y block blanco,74x100x167 (cm),admin/img_prod/PC16/PC16-1-720x540.png,37
39,CEM16,Cementerio,Cruces,Cruz de cementerio figurada piedra,41x8x70 (cm),admin/img_prod/CEM16/CEM16-720x540.png,37
40,QIN16,Quinqués,,Quinqué pequeño metal,1x1x1 (cm),admin/img_prod/QIN16/QIN16-720x540.png,37
41,ARM16,Armero,Armadura  Medieval,"Armadura chapa hierro completa con maniquí, casco y mandoble",47x47x215 (cm),admin/img_prod/ARM16/ARM16-720x540.png,37
42,MOU16,Mobiliario urbano,Calle,Señal de tráfico peligro animales con trípode,0x0x0 (cm),admin/img_prod/MOU16/MOU16-720x540.png,37
43,PEL16,Peluquería,,Sillón de peluquería tapizado skay crema y gris,58x68x80 (cm),admin/img_prod/PEL16/PEL16-1-720x540.png,37
44,CDM16,Centro de mesa,,Centro de mesa frutero Talavera,0x0x0 (cm),admin/img_prod/CDM16/CDM16-720x540.png,37
45,PAP16,Papelera,,Papelera varilla cuadrada,0x0x0 (cm),admin/img_prod/PAP16/PAP16-720x540.png,37
46,FIG16,Figuras,Adorno,Figura de escayola pintada hombre sentado,0x0x0 (cm),admin/img_prod/FIG16/FIG16-720x540.png,37
47,PLA16,Playa,Camping,Sillón de camping plegable tela azul,55x60x86 (cm),admin/img_prod/PLA16/PLA16-1-720x540.png,37
