,name,category,section,description,dimensions,image,page
0,AFC18,Alfombra de cama,Dormitorio,Alfombrín de cama infanti,110x60x1 (cm),admin/img_prod/AFC18/AFC18-720x540.png,40
1,AP18,Aparador,Inglesa  Comedor,Aparador inglés tapa mármol con espejo y copete,130x54x150 (cm),admin/img_prod/AP18/AP18-1-720x540.png,40
2,ARC18,Arcon,Dormitorio,Arcón tapa piramidal tapizado damasco crema,90x45x72 (cm),admin/img_prod/ARC18/ARC18-1-720x540.png,40
3,AR18,Armario,Dormitorio,Armario caoba pequeño puerta espejo,1x1x1 (cm),admin/img_prod/AR18/AR18-1-720x540.png,40
4,ATR18,Atril,,Atril hierro forjado pintado dorado,60x60x150 (cm),admin/img_prod/ATR18/ATR18-1-720x540.png,40
5,BAC18,Banco,Iglesia,Banco de iglesia con reclinatorio,250x78x90 (cm),admin/img_prod/BAC18/BAC18-1-720x540.png,40
6,BAN18,Banqueta,Frances,Banqueta francesa dorada tapizada damasco,60x46x50 (cm),admin/img_prod/BAN18/BAN18-1-720x540.png,40
7,M18,Mesa,Auxiliar  Español,Mesa estilo español tapa tallada cabezas,80x53x75 (cm),admin/img_prod/M18/M018.jpg,40
8,BA18,Baño,Lavabo,Lavabo antiguo 2 grifos con pie,70x50x88 (cm),admin/img_prod/BA18/BA18-1-720x540.png,40
9,BAU18,Baul,Almacenaje  Viaje,Baúl fibra tapa forma pintado,90x50x62 (cm),admin/img_prod/BAU18/BAU18-1-720x540.png,40
10,BIO18,Biombo,Dormitorio,Biombo 4 hojas laminas flores con cristal,164x8x162 (cm),admin/img_prod/BIO18/BIO18-720x540.png,40
11,CAR18,Caja registradora,Tienda,Caja registradora con cajón niquelada,46x34x43 (cm),admin/img_prod/CAR18/CAR18-1-720x540.png,40
12,CA18,Cama,Dormitorio  Mimbre,Cabecero de mimbre medio punto,110x6x120 (cm),admin/img_prod/CA18/CA18-720x540.png,40
13,CO18,Cocinas,Descatalogado,Descatalogado,0x0x0 (cm),admin/img_prod/CO18/LOGOTIPO VAZQUEZ- 720x540.png,40
14,COM18,Comoda,Dormitorio,Cómoda blanca 3 cajones con tapa mármol y espejo,105x45x140 (cm),admin/img_prod/COM18/COM18-1-720x540.png,40
15,CON18,Consola,Recibidor,Consola caoba tallada con un cajón,110x45x80 (cm),admin/img_prod/CON18/CON18-1-720x540.png,40
16,CU18,Cuadro,Palacio  Retratos,Cuadro marco liso madera y oro foto Carlos I (Tiziano),210x10x370 (cm),admin/img_prod/CU18/CU18-720x540.png,40
17,ANU18,Carteles y anuncios,Bar y cafetería,Cartel  antiguo chapa Schwepps,10x1x15 (cm),admin/img_prod/ANU18/ANU18-720x540.png,40
18,ESP18,Espejo,Salón,Espejo marco escayola dorado remate pájaros,104x15x190 (cm),admin/img_prod/ESP18/ESP18-1-720x540.png,40
19,ES18,Estanteria,Rústico,Estante de pares 3 baldas,92x30x90 (cm),admin/img_prod/ES18/ES18-1-720x540.png,40
