,name,category,section,description,dimensions,image,page
24,S17,Sofá,Salón,Sofá nogal tallado respaldo rejilla asiento damasco,160x75x93 (cm),admin/img_prod/S17/S17-1-720x540.png,39
25,ILU17,Iluminación,Calle,Farola de pared cazoleta aluminio grande,30x25x172 (cm),admin/img_prod/ILU17/ILU17-720X540.png,39
26,PV17,Pie de vela,Candelero  Iglesia  Medieval,Hachero de suelo forja negro de 1 luz,46x46x137 (cm),admin/img_prod/PV17/PV17-720x540.png,39
27,SEC17,Secreter,Salón,Bureau haya liso con cajones,89x45x96 (cm),admin/img_prod/SEC17/SEC17-720x540.png,39
28,BRA17,Brasero,Descatalogado,,0x0x0 (cm),admin/img_prod/BRA17/LOGOTIPO VAZQUEZ- 720x540.png,39
29,JAU17,Jaula,Pie de jaula,Pie de jaula niquelado recto,0x0x185 (cm),admin/img_prod/JAU17/JAU17-720x540.png,39
30,VI17,Vitrina,Bar y cafetería,Vitrina de mostrador dorada,100x25x15 (cm),admin/img_prod/VI17/VI17-720x540.png,39
31,PER17,Perchero,Despacho  Recibidor,Perchero de pie tubo niquelado estriado 4 ganchos,60x60x180 (cm),admin/img_prod/PER17/PER17 720x540.png,39
32,SR17,Silla de ruedas,Descatalogado,Descatalogado,0x0x0 (cm),admin/img_prod/SR17/LOGOTIPO VAZQUEZ- 720x540.png,39
33,PC17,Pizarra,Colegio,Pizarra de colegio marco madera,99x8x77 (cm),admin/img_prod/PC17/PC17-720x540.png,39
34,CEM17,Cementerio,Cruces,Lápida de cementerio figurada piedra,40x4x65 (cm),admin/img_prod/CEM17/CEM17-720x540.png,39
35,ESC17,Escaleras,Rústico,Escalera de madera 2 subidas,82x33x130 (cm),admin/img_prod/ESC17/ESC17-720x540.png,39
36,QIN17,Quinqués,,Quinqué alto plateado con depósito,1x1x1 (cm),admin/img_prod/QIN17/QIN17-720x540.png,39
37,ARM17,Armero,Armadura  Medieval,"Armadura de chapa hierro completa con maniquí, casco y mandoble",47x47x215 (cm),admin/img_prod/ARM17/ARM17-720x540.png,39
38,MOU17,Mobiliario urbano,Calle,Señal de tráfico peligro no definido con trípode,0x0x0 (cm),admin/img_prod/MOU17/MOU17-720x540.png,39
39,PEL17,Peluquería,,Secador de peluquería con pie hierro crema,50x50x155 (cm),admin/img_prod/PEL17/PEL17-1-720x540.png,39
40,CDM17,Centro de mesa,,Centro de mesa grande plateado,0x0x0 (cm),admin/img_prod/CDM17/CDM17-720x540.png,39
41,PAP17,Papelera,,Papelera varilla redonda,0x0x0 (cm),admin/img_prod/PAP17/PAP17-720x540.png,39
42,FIG17,Figuras,Adorno,Figura de escayola pintada hombre tumbado,0x0x0 (cm),admin/img_prod/FIG17/FIG17-720x540.png,39
43,PLA17,Playa,Camping,Sillón de camping plegable tela dibujos,0x0x0 (cm),admin/img_prod/PLA17/PLA17-1-720x540.png,39
44,REG17,Religión,Cruces,Cruz de suelo de madera fina,107x5x200 (cm),admin/img_prod/REG17/REG17-720x540.png,39
45,RU17,Rural,Rústico,Orza de barro sin tapa,0x0x0 (cm),admin/img_prod/RU17/RU17-720x540.png,39
46,ALA18,Alacena,Cocina,Alacena  formica marrón,90x35x170 (cm),admin/img_prod/ALA18/ALA18-720x540.png,39
47,ALF18,Alfombra,Comedor  Salón,Alfombra verde con puntos colores,240x160x1 (cm),admin/img_prod/ALF18/ALF18-720x540.png,39
