,name,category,section,description,dimensions,image,page
36,AFC4,Alfombra de cama,Dormitorio,Alfombrín de cama persa verde,105x57x1 (cm),admin/img_prod/AFC4/AFC4-720x540.png,8
37,AP4,Aparador,Comedor  Estilo mil novecientos,Trinchero 1900 con copete (a juego AP-3),125x48x193 (cm),admin/img_prod/AP4/AP4-720x540.png,8
38,AST4,Atrezzo astronomia,Astronomía,Telescopio figurado grande con pie madera,292x75x275 (cm),admin/img_prod/AST4/AST4-1-720x540.png,8
39,TOR4,Tortura,Carcel,Cepo de tortura de madera,105x10x30 (cm),admin/img_prod/TOR4/TOR4-720x540.png,8
40,ARC4,Arcon,Dormitorio,Arcón románico tallado con patas,130x50x75 (cm),admin/img_prod/ARC4/ARC4-1-720x540.png,8
41,AR4,Armario,Dormitorio  Cubista,Armario cubista puerta con espejo forma (juego dormitorio),220x57x200 (cm),admin/img_prod/AR4/AR4-1-720x540.png,8
42,ARM4,Armero,Militar,Armero para fusiles de pino,50x20x123 (cm),admin/img_prod/ARM4/ARM4-1-720x540.png,8
43,ATD4,Ataud,,Ataúd auténtico nogal con crucifijo,62x200x43 (cm),admin/img_prod/ATD4/ATD4-1-720x540.png,8
44,ATR4,Atril,Religioso,Atril de iglesia cerrado con tarima y escalera,106x97x172 (cm),admin/img_prod/ATR4/ATR4-720x540.png,8
45,BL4,Balancin,Columpio  Jardín  Parque,Columpio balancín de madera antiguo,213x44x67 (cm),admin/img_prod/BL4/BL4-720x540.png,8
46,BAC4,Banco,Rústico,Banco de tabla madera,170x40x80 (cm),admin/img_prod/BAC4/BAC4-720x540.png,8
47,BAN4,Banqueta,Imperio,Banqueta Imperio caoba aplicaciones metal tapizado tela rayas doradas y verdes,60x43x50 (cm),admin/img_prod/BAN4/BAN4-1-720x540.png,8
